query,y_n
Synopsis to CHAPTER 16 : CALIFORNIA UNFAIR COMPETITION LAW BUSINESS AND PROFESSIONS CODE SECTION 17200,0.0
TAC 0620-5-1-.3,0.0
TBCA 12.02 A 1,0.0
Tenn. Comp. R. & Regs. 1200-03-29,0.0
Tex Prop Tax Code 33.43,0.0
texas estates code 205.002,0.0
texas property tax code chapter 41,0.0
Texas rule of civil procedure 320,0.0
texas rule of evidence 404(b)(2),0.0
Text messages 3101,0.0
the Act to Prevent Pollution from Ships,0.0
The Landlord and Tenant Act of 1951,0.0
the people v. douglas m. A136993,0.0
thein stewart 30.30,0.0
Title 10,0.0
title 10 2695.1,0.0
title 39,0.0
Title 47 of the Rules of the City of New York,0.0
title 5,0.0
title 7,0.0
title 8 chapter 12 usc immigration index,0.0
Title VII Sex Discrimination in Employment -- Supreme Court Cases,0.0
tn code ann 25-5-101 cases,0.0
Tompkins v. State,0.0
TOP 20 LAW FIRMS NOVEMBER 1,0.0
town law 268 water,0.0
transportation code 542.202,0.0
trcp 54,0.0
treasury regulation 1.170,0.0
Trent v. Mortgage Elec. Registration Sys.,0.0
Trial Rule 30(B)(6) testimony,0.0
U.S. ex rel. Se. Carpenters Reg%2019l Council v. Fulton Cnty.,0.0
U.S. Serial Set ID: 10234 H.rp.2139,0.0
u-35852,0.0
ucc 4-a,0.0
UCC 9102,0.0
UCCC 1.201,0.0
United States Bank,0.0
United States v. Occidental Petroleum S-79-989 ],0.0
us 46 11108,0.0
usc 1983,0.0
usc chapter 36,0.0
Va AG Atty Gen OP. NO. 05-094,0.0
vacate 2a: 24,0.0
Vandegrift v. City of Phila.,0.0
vc 23540,0.0
vehicle code § 20002,0.0
vehicle code 21801,0.0
vfc partners 26,0.0
vfc partners 26 v. cadlerocks,0.0
Violation exchange act of 1934 Section 10b,0.0
VTL 1172,0.0
VTL 306,0.0
W.S. 14-2-504,0.0
Wachovia Mortgage Corp. (2011) 198 Cal.App.4th 737,0.0
War Assets Administration on October 27,0.0
WCC 20.36.310,1.0
WD80701,0.0
welfare and institutions code 5008.2,0.0
West Virginia Code 17 A-6 A-4,0.0
West Wyoming Statutes Title 29 Liens Chapter 1 General Provisions Article 4 Actions to Foreclose Liens,0.0
who is a supervisor under 29 usc 152(11)?,0.0
WI ST 137.11,0.0
WIC § 5250,0.0
Williams v. First Student 45 CWCR 43,0.0
WIS JI-CIVIL 3074,0.0
wl 692739,0.0
work for hire category 101,0.0
WPI 31.02.01(1)(a),0.0
ws 6-4-204,0.0
WYO. CODE R. § 5,0.0
15:02.3,1.0
59:17.1,1.0
01:02,1.0
0.364583333,0.0
11:22,1.0
0.505555556,0.0
12:55,1.0
17:30,1.0
17:31,1.0
23:10,1.0
1.000694444,0.0
1.1031,0.0
1.15,0.0
1.221,0.0
1.25,0.0
1.27,0.0
1.274,0.0
1.3,0.0
1.340972222,0.0
1.39,0.0
1.49,0.0
1.995833333,0.0
2,1.0
2.2,0.0
2.312,0.0
2.33,0.0
2.5,0.0
3.212,0.0
3.385,0.0
3.704,0.0
5,1.0
5.04,0.0
5.4,0.0
6,1.0
6.2,0.0
6.5,0.0
7,1.0
7.209,0.0
8.112,1.0
9.11,0.0
9.14,0.0
9.3,0.0
9.406,0.0
10.03,0.0
261:01:00,1.0
11.42,0.0
12.07,0.0
12.19,0.0
12.28,0.0
12.35,0.0
12.38,0.0
12.39,0.0
12.44,0.0
12.51,0.0
14.004,0.0
14.156,0.0
15.206,0.0
15.504,0.0
18.9,0.0
19.36,0.0
21.3021,0.0
25.4,0.0
27.005,0.0
30.04,0.0
30.05,0.0
32.31,0.0
34.01,0.0
38.001,0.0
38.03,0.0
38.06,0.0
39.522,0.0
40.321,0.0
41,0.0
43,0.0
44.102,0.0
44.103,0.0
45.031,0.0
46.0111,0.0
48.035,0.0
51.002,0.0
51.035,0.0
52.229,0.0
53.208,0.0
54,0.0
60.02,0.0
62,0.0
71,0.0
74.051,0.0
82,0.0
82.04,0.0
83.06,0.0
85.22,0.0
86,0.0
87.146,0.0
88.11,0.0
90.201,0.0
90.801,0.0
100.1,0.0
103,0.0
113.085,0.0
115.001,0.0
117.1,0.0
119.07,0.0
120.6,0.0
136,0.0
137.073,0.0
139.21,0.0
141,0.0
148.3,0.0
151.105,0.0
152,0.0
152.202,0.0
159.01,0.0
165,0.0
166.15,0.0
167,0.0
168.118,0.0
169.121,0.0
170,0.0
171.06,0.0
172,0.0
175,0.0
177.5,0.0
182,0.0
186.056,0.0
190.46,0.0
195.05,0.0
196.012,0.0
199.5,0.0
200.4,0.0
200.508,0.0
202.21,0.0
210.125,0.0
213.111,0.0
221,0.0
225,0.0
231,0.0
236,0.0
237.3,0.0
240,0.0
240.007,0.0
251.051,0.0
255.04,0.0
271.9051,0.0
273,0.0
290,0.0
290.11,0.0
292,0.0
301,0.0
301.01,0.0
301.046,0.0
301.6434,0.0
302.309,0.0
302.574,0.0
303.39,0.0
305,0.0
311.042,0.0
316,0.0
316.072,0.0
317,0.0
321,0.0
324.01,1.0
324.021,0.0
333.01,0.0
333.7401,0.0
337.403,0.0
353,0.0
359,0.0
367.842,0.0
375.1007,0.0
377,0.0
383.016,0.0
393.146,0.0
393.32,0.0
395,0.0
400.506,0.0
401.03,0.0
401.2101,0.0
403.27,0.0
406.0165,0.0
411.081,0.0
413,0.0
414.295,0.0
424.15,0.0
425.15,0.0
429.12,0.0
430.1,0.0
433.318,0.0
440,0.0
440.192,0.0
440.39,0.0
440.812,0.0
440.892,0.0
448.102,0.0
456.073,0.0
457,0.0
458.347,0.0
465,0.0
475.255,0.0
481,0.0
483.15,0.0
484,0.0
500.2006,0.0
500.3159,0.0
500.9,0.0
501.171,0.0
508.01,0.0
510.265,0.0
513,0.0
513.38,0.0
514,0.0
518.13,0.0
525.11,0.0
526,0.0
527,0.0
527.01,0.0
537.6,0.0
542.402,0.0
545.401,0.0
546.24,0.0
550,0.0
551.053,0.0
559.715,0.0
560.108,0.0
560.21,0.0
563.03,0.0
565.054,0.0
566.06,0.0
570.151,0.0
572.051,0.0
573.062,0.0
577.06,0.0
581.185,0.0
586,0.0
595.02,0.0
597.1,0.0
600.328,0.0
605.0905,0.0
607.1406,0.0
607.167,0.0
609.5,0.0
610,0.0
614.1,0.0
615,0.0
627.361,0.0
627.4091,0.0
627.427,0.0
627.6675,0.0
633,0.0
633.5,0.0
643,0.0
667.5,0.0
670,0.0
671.205,0.0
672.316,0.0
677.4,0.0
679.504,0.0
684.11,0.0
691.401,0.0
695.01,0.0
697.01,0.0
697.34,0.0
700.4,0.0
700.5501,0.0
704.395,0.0
708,0.0
709.116,0.0
718.1124,0.0
718.203,0.0
720.3032,0.0
720.30851,0.0
731.14,0.0
731.15,0.0
731.302,0.0
732.108,0.0
733,0.0
733.301,0.0
733.401,0.0
733.504,0.0
736.1018,0.0
743.01,0.0
743.047,0.0
744.334,0.0
750,0.0
754,0.0
756.568,0.0
762.11,0.0
772.103,0.0
775.084,0.0
776.012,0.0
777.201,0.0
777.22,0.0
790.08,0.0
791.12,0.0
799,0.0
800.01,0.0
802.9,0.0
806.02,0.0
813.01,0.0
815.045,0.0
817.03,0.0
824.103,0.0
827.03,0.0
827.04,0.0
830,0.0
831.09,0.0
847.0135,0.0
851.91,0.0
856.022,0.0
872,0.0
872.21,0.0
893.03,0.0
893.105,0.0
893.51,0.0
893.54,0.0
898,0.0
904.01,0.0
905,0.0
908.045,0.0
919.7,0.0
924.06,0.0
934,0.0
948,0.0
954,0.0
955.11,0.0
985.215,0.0
989,0.0
991.2166,0.0
1005,0.0
1007,0.0
1018,0.0
1021,0.0
1029.8,0.0
1035.3,0.0
1043,0.0
1054,0.0
1062,0.0
1102.5,0.0
1111,0.0
1111.02,0.0
1140,0.0
1145,0.0
1170.1,0.0
1202.4,0.0
1203.2,0.0
1219,0.0
1301.13,0.0
1314,0.0
1325,0.0
1337.32,0.0
1361,0.0
1385,0.0
1402.04,0.0
1605,0.0
1624,0.0
1637,0.0
1670,0.0
1705.04,0.0
1708,0.0
1716.2,0.0
1781,0.0
1798.1,0.0
1830,0.0
1856,0.0
1910.38,0.0
1910.95,0.0
1946.7,0.0
2016.04,0.0
2023.03,0.0
2025.21,0.0
2025.41,0.0
2025.42,0.0
2031.06,0.0
2031.26,0.0
2031.31,0.0
2111.14,0.0
2111.5,0.0
2169,0.0
2202,0.0
2203,0.0
2220.7,0.0
2304,0.0
2305,0.0
2311.04,1.0
2319,0.0
2332,0.0
2356,0.0
2632.19,0.0
2698.39,0.0
2701.03,0.0
2705.031,0.0
2721.03,0.0
2721.05,0.0
2731.04,0.0
2810.3,0.0
2911.01,0.0
2919.21,0.0
2923.161,0.0
2925.14,0.0
2938,0.0
2971.11,0.0
3042,0.0
3106.3,0.0
3108,0.0
3111.14,0.0
3113.3,0.0
3113.31,0.0
3189.2014,0.0
3225,0.0
3290,0.0
3313.013,0.0
3420,0.0
3501.38,0.0
3508,0.0
3705.02,0.0
3858,0.0
3901.21,0.0
3923.25,0.0
3923.82,0.0
$4,0.0
4009.21,0.0
4121,0.0
4123.8,0.0
4228,0.0
4303.181,0.0
4323,0.0
4513.263,0.0
4517.52,0.0
4517.55,0.0
4614,0.0
4714,0.0
4717.3,0.0
4722,0.0
4781.4,0.0
4850,0.0
4935,0.0
5015,0.0
5106,0.0
5239,0.0
5321.07,0.0
5402,0.0
5406,0.0
5502,0.0
5543.22,0.0
5577,0.0
5723.13,0.0
5956.6,0.0
$6,0.0
6001,0.0
6055,0.0
6068,0.0
6090.5,0.0
6101.05,0.0
7874,0.0
10123.87,0.0
10133.66,0.0
10342,0.0
10552,0.0
10842,0.0
11040,0.0
11135,0.0
11359,0.0
11377,0.0
15610.7,0.0
16602.5,0.0
17212,0.0
18419,0.0
Jan-52,0.0
21460.5,0.0
22770,0.0
23123,0.0
23612,0.0
25610,0.0
25662,0.0
32402,0.0
43186.54444,0.0
43315.33403,0.0
43526.33403,0.0
43563.54306,0.0
45113,0.0
56568,0.0
68096.1,0.0
70501,0.0
72446,0.0
87104,0.0
91568,0.0
93212,0.0
93601,0.0
$100,0.0
1137789,0.0
1953969,0.0
1970573,0.0
3314335,0.0
5611418,0.0
9436017,0.0
77508435,0.0
91234801,0.0
120064379,0.0
120121221,0.0
120180263,0.0
200149040,0.0
200235023,0.0
201504011,0.0
201747007,0.0
1.20265E+12,0.0
""" § 1029(a)(2)""",0.0
""" 35 U.S.C. § 262""",1.0
""" 47:1a-9!",0.0
""" 9 U.S.C.S. § 3""",0.0
""" interrogatories"" 28 U.S.C. § 1746",0.0
""" Md. TRANSPORTATION Code Ann. § 20-103 Md. TRANSPORTATION Code Ann. § 20-103""",1.0
""" rule 6.1""",0.0
"""@ 140.50(4)""",0.0
"""[1897] ac 22""",1.0
"""[1980] 2 NSWLR 703""",1.0
"""[2008] WASC 239""",1.0
"""[2009] 1 EGLR 39""",1.0
"""§ 1181""",0.0
"""§ 3-419""",0.0
"""§ 80C.13""",0.0
"""§§ 102(a) and 102""",1.0
"""00811""",0.0
"""02-17-00419-CV""",0.0
"""1.16""",0.0
"""1.58""",0.0
"""1.6013-6(a)(2)(v)""",
"""1.6049-5(a)(4)""",0.0
"""1:4-8""",1.0
"""10 lpra 279",0.0
"""10 Stat. 703""",1.0
"""100 ALR 3d 933""",1.0
"""1013.62(1)(b)""",0.0
"""1030(a)""",0.0
"""105(a)""",0.0
"""105-21""",0.0
"""106 East 19th Associates""",1.0
"""107.17""",0.0
"""109(c)(3)""",0.0
"""109:4-3-16(B)""",0.0
"""11 Op. Att'y Gen. 334""",1.0
"""11 U.S.C. § 544""",0.0
"""11 U.S.C. § 547 (i)""",1.0
"""110 S. 22""",1.0
"""110.1127(2)(a)""",0.0
"""1109.3""",0.0
"""11-409""",0.0
"""1141(b)(6)""",0.0
"""12 C.F.R. 1024.36(i)""",1.0
"""12 C.F.R. sec. 1024.41(b)""",1.0
"""12(b)(1)"" lack of ""subject matter jurisdiction"" ""collective bargaining agreement"" arbitration",0.0
"""12-10(d)""",0.0
"""12-14-108""",0.0
"""122-58.7""",0.0
"""1227""",0.0
"""12-27-""",0.0
"""12-407""",0.0
"""12-8-30""",0.0
"""13 Am. Jur. 2d",1.0
"""13 Corbin on Contracts § 68.9""",1.0
"""13.1-752""",0.0
"""130 Fair empl. prac.""",1.0
"""130-1.1a""",0.0
"""131 Fair empl. prac.""",1.0
"""13-22-107"" & arbitration",0.0
"""1325(b)""",0.0
"""1332(c)(1)""",0.0
"""1367(d)""",0.0
"""139-20.1""",0.0
"""139-39""",0.0
"""14(a)""",0.0
"""15 Pa.C.S. § 1511(e)""",1.0
"""15(c)""",0.0
"""15.2-2303.4""",0.0
"""15-2-25373-5""",0.0
"""15-3-530(5)""",0.0
"""154.003""",0.0
"""156.003""",0.0
"""156.004""",0.0
"""16 R. C. L. 617.""",1.0
"""16.003""",0.0
"""16-119A""",0.0
"""1681p""",0.0
"""16-cv-01336-RMW""",0.0
"""171.27""",0.0
"""17-16-4(b)""",0.0
"""17-40740""",0.0
"""17-4-40""",0.0
"""1754 lanier""",1.0
"""176.6(e)""",0.0
"""177 S.W.3d 676""",1.0
"""18 nyCRR 431.9""",1.0
"""18 U.S.C. § 2(b)"" environmental definition of willful",0.0
"""18 U.S.C. § 3238""",0.0
"""18 u.s.c. 1028(a)(4)""",0.0
"""18 usc 1326""",1.0
"""18 usc 3041""",0.0
"""18.2-371"" ""provide care""",0.0
"""186.023""",0.0
"""1944 NY Ops Atty Gen May 26""",1.0
"""1975-1 NAIC""",1.0
"""1980 standard ordinary mortality table""",1.0
"""1983"" ""reputation"" ""405(b)""",0.0
"""2 More Filings Highlight High Stakes Behind Colliot FBAR Order""",1.0
"""2:11-cv-01754""",1.0
"""2:17cv1235""",1.0
"""20.40""",0.0
"""2000 Ford expedition""",1.0
"""2006-4""",0.0
"""2006-res""",0.0
"""2008 Ariz. App. Unpub. LEXIS 912""",1.0
"""2009-01-4206""",0.0
"""2012 & Supp.""",1.0
"""2018 IRS Non Docketed SAR LEXIS 4 IRS NSAR 20182502F I R S April 11 2018""",1.0
"""2018 tnt 159""",1.0
"""2033.280"" warning",0.0
"""206(4)-3""",0.0
"""21 CFR 135""",0.0
"""21 CFR Part 1",0.0
"""21 U.S.C. 842""",0.0
"""2-1.11(f)""",1.0
"""21.14""",0.0
"""210.24(b)(1)""",0.0
"""2110""",0.0
"""215 cal. app. 4th""",1.0
"""21F-17""",0.0
"""22 NYCRR § 202.48""",
"""2287-10""",0.0
"""2307.71(A)(9)""",0.0
"""2312-10""",0.0
"""231-23(d)""",0.0
"""2339b""",0.0
"""236 U.S. 318""",0.0
"""237 Ariz. 369""",1.0
"""2-408""",0.0
"""24-4.6-6-2""",0.0
"""24-8-803(8)""",0.0
"""25 U.S.C. § 1911(a).""",0.0
"""252.227-7013""",0.0
"""26 U.S.C. 7216""",0.0
"""26(c)""",0.0
"""261 subd. (a)(1)""",1.0
"""2-619(a)(9)""",1.0
"""27.01.03""",0.0
"""271 (c)""",0.0
"""27-2-308""",0.0
"""28 U.S.C. § 636(b)(1)""",0.0
"""28 U.S.C. 1404""",0.0
"""28 U.S.C. 1447(e)""",0.0
"""28 U.S.C.S. § 1927""",1.0
"""287.030""",0.0
"""287.120""",0.0
"""29.1""",0.0
"""2917.21(B)""",0.0
"""2919.22",0.0
"""2921.041""",0.0
"""2929.14b2a""",0.0
"""2953.08"" ""contrary to law""",0.0
"""297 S.W.3d 55""",1.0
"""2C:20-8"" good service gasoline",0.0
"""2K2.1(a)(4)(B)""",0.0
"""3 Hudson Associates LLC""",1.0
"""3.4(b)""",0.0
"""3.7(b)""",0.0
"""30(B)(6)""",0.0
"""30(d)(1)""",0.0
"""301.7701-5(a)""",0.0
"""309(c)(2)"" epa ""clean water act""criminal 308",0.0
"""31 U.S.C. 3713""",0.0
"""31-19-2-6""",0.0
"""317 c 9""",0.0
"""3-200(B)""",1.0
"""3217""",0.0
"""325C.03(b)""",0.0
"""342 F.3d 903""",1.0
"""354 Pa. Super. 595""",1.0
"""35-48-4-1(b)""",0.0
"""35-9-502""",0.0
"""36 months""",0.0
"""365(p)!""",0.0
"""37 FMSHRC 780""",1.0
"""38 C.F.R. 3.501(b)""",1.0
"""38R""",0.0
"""390 Mich 436""",0.0
"""39-10"" Air Force Separation",0.0
"""3C1.1""",0.0
"""4 hours and 59 minutes""",1.0
"""4(c)(8)""",0.0
"""4(k)(1)"" ""4(k)(2)""",1.0
"""4:11%2013cv%201300273""",1.0
"""401(k) roll over""",1.0
"""402A"" ""402a"" ""firefighter"" ""death""",0.0
"""40-3-55""",0.0
"""404""",0.0
"""415(a)(4)""",0.0
"""42 U.S.C.",0.0
"""42 U.S.C. § 1320a-7b(a)(4)""",0.0
"""42 U.S.C. §1983""",0.0
"""42 u.s.c. 12112""",0.0
"""42 U.S.C.S. § 3604(f)(3)(B)""",
"""42 USC § 17935""",1.0
"""438-007-0015""",0.0
"""44 C.F.R. 208""",1.0
"""440""",0.0
"""44-53-370"" ""probable cause""",0.0
"""45(d)(3)(iv)""",0.0
"""450%25 of the Federal Poverty Level""",1.0
"""46(f)(2)(b)""",0.0
"""46:23-9.9""",0.0
"""46a-5-101""",0.0
"""47 u.s.c. 227""",0.0
"""47.05.070""",0.0
"""472 F. Supp. 2d 8",0.0
"""474 F.2d 67""",1.0
"""48 Neb Admin Code 12""",1.0
"""49 CFR 371""",0.0
"""49 u.s.c. 14102(a)""",0.0
"""4970""",0.0
"""5 U.S.C. Section 552(a)""",0.0
"""5.2.4""",0.0
"""5.30B""",0.0
"""500.9""",0.0
"""509.050""",0.0
"""51.0076""",0.0
"""512""",0.0
"""52 COLUM. J. TRANSNAT%2019L. 542""",1.0
"""52 Mass. App. Ct. 619""",1.0
"""52:14b-1""",0.0
"""522(b)(2)""",0.0
"""530 So. 2d 428",0.0
"""531 F.3d 127""",1.0
"""537.225.7""",0.0
"""54 F3d 156""",1.0
"""54(b) certification""",0.0
"""545.101""",0.0
"""55.01(a)(2)""",0.0
"""55.27(a)(6)""",0.0
"""5501.6""",0.0
"""55-7-13d""",0.0
"""56""",0.0
"""56(f)",0.0
"""56(h)""",0.0
"""57.02""",0.0
"""57.7(c)""",0.0
"""5717.04""",0.0
"""5721.37"" ""one year"" premature dismiss",0.0
"""581 (h)""",1.0
"""5th amendment"" ""self incrimination"" convicted civil trial",0.0
"""6.13 et""",1.0
"""600.8031""",0.0
"""600.8035""",0.0
"""60-1103(d)""",0.0
"""60-2301""",0.0
"""6-1112(1)""",1.0
"""620.1304""",0.0
"""62-3-3""",0.0
"""6308""",0.0
"""644 F.3d 349""",1.0
"""64B16-28.604""",0.0
"""66 Pa C.S. 2806""",1.0
"""66.1""",0.0
"""68.8""",0.0
"""6A:16-7.7""",1.0
"""6th amendment""",0.0
"""7.01(A)(3)""",1.0
"""7.1(b)(3)",1.0
"""7.1(b)(3)""",1.0
"""7.1.6.2""",0.0
"""700 belleville""",1.0
"""701.04""",0.0
"""701.510""",0.0
"""704(b)""",0.0
"""72 Op. Att'y Gen. 121""",1.0
"""72(b)(3)""",0.0
"""743.365""",0.0
"""744.363""",0.0
"""75.130""",0.0
"""77 agency""",0.0
"""787 So.2d 955""",1.0
"""78u-4(c)""",0.0
"""8 c.f.r. § 1003.23"" timely unopposed",0.0
"""8 U.S.C. § 1229a(b)(4)(B)""",0.0
"""8 USC section 1327""",1.0
"""8-107(5)"" ""establish"" ""prima facie""",0.0
"""811""",0.0
"""812 F.3d""",1.0
"""832 AND 265""",0.0
"""833 F.2d at 185 """,1.0
"""85.32""",0.0
"""852.05""",0.0
"""9 millimeter""",0.0
"""90.803(23)!""",1.0
"""9261-8842 Quebec """,0.0
"""95.003""",0.0
"""954""",0.0
"""98-382""",0.0
"""984.01(3)""",0.0
"""a.b. 3418""",1.0
"""A-88-167""",0.0
"""ABA Formal Opinion 10-456 """,1.0
"""Act 68""",0.0
"""Adopted Dec. 17",1.0
"""affidavit for support"" I-864 ""puerto rico""",0.0
"""American Institute of Marine Underwriters Builder%2019s Risk Clauses (Feb. 8",1.0
"""article 10""",0.0
"""article 28 facility""",1.0
"""article 78"" ""per se arbitrary and capricious""",0.0
"""article 97""",0.0
"""auction no. 31""",1.0
"""B-293344.2""",0.0
"""B-401658""",0.0
"""bankruptcy code 1328""",1.0
"""Board has long held that job titles and descriptions prepared by employers are not controlling; rather the Board looks to the authority actually possessed and the work actually performed by the alleged supervisor""",0.0
"""Brown",0.0
"""Business & Professions Code section 7208""",1.0
"""Business Law Section 349""",1.0
"""C-00945488""",0.0
"""CA Public Resources Code 42355 & Amazon""",1.0
"""caci 3926""",1.0
"""Cal Lab Code § 233""",1.0
"""Cal Lab. Code 1400"" ""Cal Labor Code 1400"" ""California WARN"" Cal-WARN CalWARN",0.0
"""california code"" ""2019.210""",0.0
"""california consumer privacy act of 2018""",1.0
"""California Jurisprudence 3d""",1.0
"""canal act of 1825""",1.0
"""Certified contractor """,0.0
"""cfr 18.90""",0.0
"""chapter 11"" debtor objects opposes ""motion for stay relief"" trustee",0.0
"""chapter 13 petition""",0.0
"""Chapter 782 of the Statutes of 1982""",1.0
"""circuit rule 47.1""",0.0
"""Civ.R. 41""",
"""civ.r. 60""",0.0
"""Civ.R. 75(L)""",0.0
"""civ.r.59(A)(2)"" false testimony",0.0
"""Civil Code §1946""",1.0
"""class action"" 2018",0.0
"""class action"" 2018 ""fair and reasonable""",0.0
"""compa%f1%eda de parques nacionales de puerto rico""",1.0
"""constructive trust"" trustee standing 544 548",0.0
"""cplr 3121""",1.0
"""CPLR 510""",1.0
"""CPLR 7511"" ""beit din""",1.0
"""CR 26.02""",1.0
"""CR 30""",0.0
"""CR 33.03""",1.0
"""CR 37""",0.0
"""CR 6 (d)""",1.0
"""DAB No. 2729""",1.0
"""defense appropriations act",0.0
"""DOE Order No. 202-05-3""",1.0
"""Does 1-10""",1.0
"""Engrossed Bill Report for Assembly Bill 1926""",1.0
"""ethics opinion 256""",1.0
"""EU Parliament Calls For Renegotiating %2018Shocking%2019 FATCA""",1.0
"""executive law § 44""",1.0
"""executive law 15""",1.0
"""f072905""",0.0
"""f075037""",0.0
"""fair debt collection practices"" ""1692(e)(11)"" time barred",0.0
"""False arrest""",0.0
"""family code 2108""",1.0
"""FAR 19.301-2""",1.0
"""fca 311.2""",1.0
"""Fed. R. Civ. P. 42(a)""",0.0
"""Fed. R. Civ. P. 45 (b)""",1.0
"""fed. R. Evid. 405(b)"" oregon",0.0
"""Federal Rule of Civil Procedure 4.1""",1.0
"""Filing a Form 15 does not obviate the need to file all delinquent reports""",1.0
"""FLA.R.C.P. 1.140""",1.0
"""Florida Jurisprudence 2d""",1.0
"""Food Security Act of 1985""",0.0
"""Foreign Investment Risk Review Modernization Act of 2018""",1.0
"""Form 106""",0.0
"""fraudulent transfer"" ""9(b)""",0.0
"""frcp 32""",1.0
"""FRCP 68""",0.0
"""FRE 405(b)""",0.0
"""From 2010 to""",0.0
"""GA H.B. 24""",1.0
"""Gasch"" 281",0.0
"""gbl 458""",1.0
"""government contracts"" ""chapter 11""",0.0
"""h.b. 79""",
"""h.s.b. 558""",1.0
"""Horim w 2 Yi""",
"""Ill. 16th Cir. R.""",1.0
"""Ill. Rev. Stat. ch. 38",1.0
"""In a proceeding",1.0
"""IS10-108""",0.0
"""KRS 344.555""",1.0
"""KRS 446.060""",1.0
"""L.D. 1001""",1.0
"""La C Cr P Art 580""",1.0
"""list price"" 17200",0.0
"""litigation control group"" RPC 1.13 ""ex parte""",0.0
"""LMR Partners""",1.0
"""Local Rule 20""",0.0
"""LR 7-4""",
"""march 1",0.0
"""marchman act"" ""15 days""",0.0
"""Matter of Special Investigation 1198""",1.0
"""may 21",0.0
"""Mayor's Order 2006-61""",1.0
"""MCL 418.381(1)""",1.0
"""MCL 712A.2(b)(2)""",1.0
"""MCR 2.310(D)""",1.0
"""mcr 7.103""",1.0
"""medical professional liability"" fund 242",0.0
"""Minn. Stat. 609.341",1.0
"""moore's federal practice"" 62.03 n.6 stay execution",0.0
"""Motion in Limine""",0.0
"""MURRAY ON CONTRACTS § 60""",1.0
"""N.J. Stat. 2A:44-24""",1.0
"""N.J.A.C. 5:23-2.16(f)""",1.0
"""N.J.S.A. 2A:44-25""",1.0
"""N.Y. Elec. Law sec. 8-""300",0.0
"""NAVAIRINST 13034.1""",0.0
"""new York debtor and creditor law 276",0.0
"""NFPA 921""",1.0
"""NJAC 1:6a-10.1(D)""",1.0
"""Non-disclosure""",0.0
"""NRCP 55( c)""",0.0
"""NRS 41A.071""",1.0
"""NRS 55(b)(2)""",1.0
"""NY CLS Civ S Appx § 26""",1.0
"""OAC 3745-352-01""",1.0
"""OAR 436-030-0015(1)(c)""",1.0
"""order 16"" ""weighted average""",0.0
"""Order No. 712""",1.0
"""orphans' court"" ""preliminary objection"" ""Rule 3.9(b)(3)""",0.0
"""ors 136.450""",1.0
"""Outside Counsel ; Assessing the Impact of the Right of Election on Elder Law""",1.0
"""ov 4""",0.0
"""P.A. 92-203""",1.0
"""P.E.R.C. 90-122""",1.0
"""P.E.R.C. No. 86-16""",1.0
"""PA 15 P.S. §""",1.0
"""penal law 260.10""",1.0
"""Pennsylvania Rule of Professional Conduct 1.16""",1.0
"""permitir prueba pericial"" ""t%e9rmino para el descubrimiento""",0.0
"""Petitioner's application for leave to file a second or successive 28 U.S.C. Section 2255 motion is granted""",0.0
"""pl 205.20""",1.0
"""private letter ruling 91-5""",1.0
"""Property damage""",0.0
"""Proposition 84""",1.0
"""Pub. L. No. 115-182",1.0
"""public officers law 87 (b) (2)",0.0
"""punitive damages"" ""604.1"" ""proposed amended complaint""",0.0
"""purpose of Section 2503(7)""",0.0
"""R277-720""",0.0
"""Regla 34.1""",1.0
"""regla 60"" ""menor de edad""",0.0
"""Restatement (Second) of Conflict of Laws 187""",1.0
"""restructuring professional"" 547 ""ordinary course of business""",0.0
"""rev. rul. 68-55""",1.0
"""rpapl 1341(2)",0.0
"""rpapl 913""",1.0
"""RPC 1.5(b)""",0.0
"""rpc 3.2""",
"""RPC 8.2(a)""",0.0
"""RSMo 386.250(3)""",1.0
"""rul. 79-70""",
"""Rule 1.2(e)""",1.0
"""Rule 1.7""",0.0
"""rule 10(c)""",0.0
"""Rule 1080""",0.0
"""rule 12(f) motion""",0.0
"""Rule 12(h)""",0.0
"""rule 12g5-1""",0.0
"""Rule 13""",0.0
"""rule 145""",0.0
"""rule 201(c)(1)""",0.0
"""rule 22""",0.0
"""rule 26(c)""",0.0
"""Rule 27-13(k)""",1.0
"""Rule 3",1.0
"""Rule 3.1700""",1.0
"""rule 3.2""",1.0
"""Rule 30(b)(1)""",0.0
"""Rule 37"" near ""substantially harmless""",0.0
"""Rule 4""",0.0
"""Rule 4.5""",0.0
"""rule 402""",0.0
"""Rule 404(b)""",0.0
