query,y_n
353,1.0
359,1.0
367.842,0.0
375.1007,0.0
377,1.0
383.016,0.0
393.146,0.0
393.32,0.0
395,1.0
400.506,0.0
401.03,1.0
401.2101,0.0
403.27,1.0
406.0165,0.0
411.081,0.0
413,1.0
414.295,0.0
424.15,1.0
425.15,1.0
429.12,1.0
430.1,1.0
433.318,1.0
440,1.0
440.192,0.0
440.39,0.0
440.812,0.0
440.892,0.0
448.102,0.0
456.073,0.0
457,1.0
458.347,0.0
465,1.0
475.255,0.0
481,1.0
483.15,1.0
484,1.0
500.2006,0.0
500.3159,0.0
500.9,1.0
501.171,0.0
508.01,0.0
510.265,0.0
513,1.0
513.38,0.0
514,1.0
518.13,1.0
525.11,1.0
526,1.0
527,1.0
527.01,0.0
537.6,1.0
542.402,1.0
545.401,0.0
546.24,0.0
550,1.0
551.053,0.0
559.715,0.0
560.108,0.0
560.21,1.0
563.03,0.0
565.054,0.0
566.06,0.0
570.151,0.0
572.051,0.0
573.062,0.0
577.06,1.0
581.185,0.0
586,1.0
595.02,1.0
597.1,0.0
600.328,0.0
605.0905,0.0
607.1406,0.0
607.167,0.0
609.5,1.0
610,1.0
614.1,1.0
615,1.0
627.361,0.0
627.4091,0.0
627.427,0.0
627.6675,0.0
633,1.0
633.5,1.0
643,1.0
667.5,
670,1.0
671.205,0.0
672.316,0.0
677.4,
679.504,0.0
684.11,0.0
691.401,0.0
695.01,0.0
697.01,0.0
697.34,0.0
700.4,
700.5501,0.0
704.395,0.0
708,1.0
709.116,0.0
718.1124,0.0
718.203,1.0
720.3032,0.0
720.30851,0.0
731.14,1.0
731.15,0.0
731.302,1.0
732.108,0.0
733,1.0
733.301,0.0
733.401,0.0
733.504,0.0
736.1018,0.0
743.01,0.0
743.047,0.0
744.334,0.0
750,1.0
754,1.0
756.568,0.0
762.11,1.0
772.103,0.0
775.084,1.0
776.012,0.0
777.201,0.0
777.22,1.0
790.08,0.0
791.12,1.0
799,1.0
800.01,1.0
802.9,1.0
806.02,0.0
813.01,
815.045,0.0
817.03,0.0
824.103,0.0
827.03,0.0
827.04,0.0
830,1.0
831.09,0.0
847.0135,1.0
851.91,0.0
856.022,0.0
872,1.0
872.21,1.0
893.03,0.0
893.105,0.0
893.51,0.0
893.54,1.0
898,1.0
904.01,1.0
905,1.0
908.045,1.0
919.7,1.0
924.06,0.0
934,1.0
948,1.0
954,1.0
955.11,1.0
985.215,0.0
989,1.0
991.2166,0.0
1005,1.0
1007,1.0
1018,1.0
1021,1.0
1029.8,0.0
1035.3,0.0
1043,1.0
1054,1.0
1062,1.0
1102.5,1.0
1111,1.0
1111.02,1.0
1140,1.0
1145,1.0
1170.1,1.0
1202.4,1.0
1203.2,1.0
1219,1.0
1301.13,1.0
1314,1.0
1325,1.0
1337.32,0.0
1361,1.0
1385,1.0
1402.04,0.0
1605,1.0
1624,1.0
1637,1.0
1670,1.0
1705.04,1.0
1708,1.0
1716.2,0.0
1781,1.0
1798.1,0.0
1830,1.0
1856,1.0
1910.38,1.0
1910.95,1.0
1946.7,1.0
2016.04,
2023.03,0.0
2025.21,0.0
2025.41,0.0
2025.42,0.0
2031.06,0.0
2031.26,0.0
2031.31,0.0
2111.14,
2111.5,0.0
2169,1.0
2202,1.0
2203,1.0
2220.7,0.0
2304,1.0
2305,1.0
2311.04,0.0
2319,1.0
2332,1.0
2356,1.0
2632.19,0.0
2698.39,0.0
2701.03,0.0
2705.031,0.0
2721.03,0.0
2721.05,0.0
2731.04,0.0
2810.3,1.0
2911.01,1.0
2919.21,0.0
2923.161,0.0
2925.14,0.0
2938,1.0
2971.11,0.0
3042,1.0
3106.3,1.0
3108,1.0
3111.14,0.0
3113.3,0.0
3113.31,0.0
3189.2014,0.0
3225,1.0
3290,1.0
3313.013,0.0
3420,1.0
3501.38,0.0
3508,1.0
3705.02,0.0
3858,1.0
3901.21,0.0
3923.25,0.0
3923.82,0.0
$4,
4009.21,0.0
4121,1.0
4123.8,0.0
4228,1.0
4303.181,0.0
4323,1.0
4513.263,0.0
4517.52,0.0
4517.55,0.0
4614,1.0
4714,1.0
4717.3,0.0
4722,1.0
4781.4,0.0
4850,1.0
4935,1.0
5015,1.0
5106,1.0
5239,1.0
5321.07,0.0
5402,1.0
5406,1.0
5502,1.0
5543.22,0.0
5577,1.0
5723.13,0.0
5956.6,0.0
$6,
6001,1.0
6055,1.0
6068,1.0
6090.5,0.0
6101.05,1.0
7874,1.0
10123.87,0.0
10133.66,0.0
10342,1.0
10552,1.0
10842,1.0
11040,1.0
11135,1.0
11359,1.0
11377,1.0
15610.7,0.0
16602.5,0.0
17212,1.0
18419,1.0
Jan-52,0.0
21460.5,0.0
22770,1.0
23123,1.0
23612,1.0
25610,1.0
25662,1.0
32402,1.0
43186.54444,0.0
43315.33403,0.0
43526.33403,0.0
43563.54306,0.0
45113,1.0
56568,
68096.1,0.0
70501,1.0
72446,1.0
87104,
91568,
93212,1.0
93601,1.0
$100,1.0
1137789,0.0
1953969,0.0
1970573,0.0
3314335,0.0
5611418,0.0
9436017,0.0
77508435,0.0
91234801,0.0
120064379,0.0
120121221,0.0
120180263,0.0
200149040,0.0
200235023,0.0
201504011,0.0
201747007,0.0
1.20265E+12,0.0
""" § 1029(a)(2)""",0.0
""" 35 U.S.C. § 262""",0.0
""" 47:1a-9!",0.0
""" 9 U.S.C.S. § 3""",0.0
""" interrogatories"" 28 U.S.C. § 1746",0.0
""" Md. TRANSPORTATION Code Ann. § 20-103 Md. TRANSPORTATION Code Ann. § 20-103""",0.0
""" rule 6.1""",
"""@ 140.50(4)""",0.0
"""[1897] ac 22""",0.0
"""[1980] 2 NSWLR 703""",0.0
"""[2008] WASC 239""",0.0
"""[2009] 1 EGLR 39""",0.0
"""§ 1181""",0.0
"""§ 3-419""",0.0
"""§ 80C.13""",0.0
"""§§ 102(a) and 102""",0.0
"""00811""",
"""02-17-00419-CV""",0.0
"""1.16""",1.0
"""1.58""",1.0
"""1.6013-6(a)(2)(v)""",0.0
"""1.6049-5(a)(4)""",1.0
"""1:4-8""",0.0
"""10 lpra 279",1.0
"""10 Stat. 703""",0.0
"""100 ALR 3d 933""",0.0
"""1013.62(1)(b)""",0.0
"""1030(a)""",1.0
"""105(a)""",1.0
"""105-21""",1.0
"""106 East 19th Associates""",0.0
"""107.17""",1.0
"""109(c)(3)""",1.0
"""109:4-3-16(B)""",1.0
"""11 Op. Att'y Gen. 334""",0.0
"""11 U.S.C. § 544""",1.0
"""11 U.S.C. § 547 (i)""",0.0
"""110 S. 22""",0.0
"""110.1127(2)(a)""",0.0
"""1109.3""",1.0
"""11-409""",1.0
"""1141(b)(6)""",1.0
"""12 C.F.R. 1024.36(i)""",0.0
"""12 C.F.R. sec. 1024.41(b)""",0.0
"""12(b)(1)"" lack of ""subject matter jurisdiction"" ""collective bargaining agreement"" arbitration",
"""12-10(d)""",1.0
"""12-14-108""",0.0
"""122-58.7""",
"""1227""",1.0
"""12-27-""",1.0
"""12-407""",1.0
"""12-8-30""",1.0
"""13 Am. Jur. 2d",
"""13 Corbin on Contracts § 68.9""",0.0
"""13.1-752""",
"""130 Fair empl. prac.""",0.0
"""130-1.1a""",
"""131 Fair empl. prac.""",0.0
"""13-22-107"" & arbitration",
"""1325(b)""",1.0
"""1332(c)(1)""",1.0
"""1367(d)""",1.0
"""139-20.1""",
"""139-39""",
"""14(a)""",1.0
"""15 Pa.C.S. § 1511(e)""",0.0
"""15(c)""",
"""15.2-2303.4""",
"""15-2-25373-5""",0.0
"""15-3-530(5)""",
"""154.003""",0.0
"""156.003""",0.0
"""156.004""",0.0
"""16 R. C. L. 617.""",0.0
"""16.003""",1.0
"""16-119A""",1.0
"""1681p""",
"""16-cv-01336-RMW""",0.0
"""171.27""",1.0
"""17-16-4(b)""",1.0
"""17-40740""",0.0
"""17-4-40""",
"""1754 lanier""",0.0
"""176.6(e)""",1.0
"""177 S.W.3d 676""",0.0
"""18 nyCRR 431.9""",0.0
"""18 U.S.C. § 2(b)"" environmental definition of willful",
"""18 U.S.C. § 3238""",1.0
"""18 u.s.c. 1028(a)(4)""",
"""18 usc 1326""",0.0
"""18 usc 3041""",1.0
"""18.2-371"" ""provide care""",1.0
"""186.023""",0.0
"""1944 NY Ops Atty Gen May 26""",0.0
"""1975-1 NAIC""",0.0
"""1980 standard ordinary mortality table""",0.0
"""1983"" ""reputation"" ""405(b)""",1.0
"""2 More Filings Highlight High Stakes Behind Colliot FBAR Order""",0.0
"""2:11-cv-01754""",0.0
"""2:17cv1235""",0.0
"""20.40""",1.0
"""2000 Ford expedition""",0.0
"""2006-4""",
"""2006-res""",0.0
"""2008 Ariz. App. Unpub. LEXIS 912""",0.0
"""2009-01-4206""",0.0
"""2012 & Supp.""",0.0
"""2018 IRS Non Docketed SAR LEXIS 4 IRS NSAR 20182502F I R S April 11 2018""",0.0
"""2018 tnt 159""",0.0
"""2033.280"" warning",0.0
"""206(4)-3""",1.0
"""21 CFR 135""",1.0
"""21 CFR Part 1",
"""21 U.S.C. 842""",1.0
"""2-1.11(f)""",0.0
"""21.14""",1.0
"""210.24(b)(1)""",1.0
"""2110""",1.0
"""215 cal. app. 4th""",0.0
"""21F-17""",
"""22 NYCRR § 202.48""",0.0
"""2287-10""",
"""2307.71(A)(9)""",0.0
"""2312-10""",0.0
"""231-23(d)""",1.0
"""2339b""",
"""236 U.S. 318""",1.0
"""237 Ariz. 369""",0.0
"""2-408""",0.0
"""24-4.6-6-2""",1.0
"""24-8-803(8)""",
"""25 U.S.C. § 1911(a).""",
"""252.227-7013""",1.0
"""26 U.S.C. 7216""",1.0
"""26(c)""",
"""261 subd. (a)(1)""",0.0
"""2-619(a)(9)""",0.0
"""27.01.03""",0.0
"""271 (c)""",1.0
"""27-2-308""",1.0
"""28 U.S.C. § 636(b)(1)""",
"""28 U.S.C. 1404""",1.0
"""28 U.S.C. 1447(e)""",
"""28 U.S.C.S. § 1927""",0.0
"""287.030""",0.0
"""287.120""",1.0
"""29.1""",1.0
"""2917.21(B)""",0.0
"""2919.22",0.0
"""2921.041""",0.0
"""2929.14b2a""",0.0
"""2953.08"" ""contrary to law""",1.0
"""297 S.W.3d 55""",0.0
"""2C:20-8"" good service gasoline",
"""2K2.1(a)(4)(B)""",0.0
"""3 Hudson Associates LLC""",0.0
"""3.4(b)""",1.0
"""3.7(b)""",1.0
"""30(B)(6)""",
"""30(d)(1)""",
"""301.7701-5(a)""",1.0
"""309(c)(2)"" epa ""clean water act""criminal 308",1.0
"""31 U.S.C. 3713""",1.0
"""31-19-2-6""",1.0
"""317 c 9""",1.0
"""3-200(B)""",0.0
"""3217""",1.0
"""325C.03(b)""",
"""342 F.3d 903""",0.0
"""354 Pa. Super. 595""",0.0
"""35-48-4-1(b)""",1.0
"""35-9-502""",
"""36 months""",
"""365(p)!""",1.0
"""37 FMSHRC 780""",0.0
"""38 C.F.R. 3.501(b)""",0.0
"""38R""",0.0
"""390 Mich 436""",1.0
"""39-10"" Air Force Separation",1.0
"""3C1.1""",1.0
"""4 hours and 59 minutes""",0.0
"""4(c)(8)""",
"""4(k)(1)"" ""4(k)(2)""",0.0
"""4:11%2013cv%201300273""",0.0
"""401(k) roll over""",0.0
"""402A"" ""402a"" ""firefighter"" ""death""",1.0
"""40-3-55""",1.0
"""404""",1.0
"""415(a)(4)""",1.0
"""42 U.S.C.",1.0
"""42 U.S.C. § 1320a-7b(a)(4)""",
"""42 U.S.C. §1983""",1.0
"""42 u.s.c. 12112""",1.0
"""42 U.S.C.S. § 3604(f)(3)(B)""",0.0
"""42 USC § 17935""",0.0
"""438-007-0015""",0.0
"""44 C.F.R. 208""",0.0
"""440""",1.0
"""44-53-370"" ""probable cause""",1.0
"""45(d)(3)(iv)""",
"""450%25 of the Federal Poverty Level""",0.0
"""46(f)(2)(b)""",
"""46:23-9.9""",
"""46a-5-101""",
"""47 u.s.c. 227""",1.0
"""47.05.070""",0.0
"""472 F. Supp. 2d 8",1.0
"""474 F.2d 67""",0.0
"""48 Neb Admin Code 12""",0.0
"""49 CFR 371""",1.0
"""49 u.s.c. 14102(a)""",
"""4970""",1.0
"""5 U.S.C. Section 552(a)""",1.0
"""5.2.4""",1.0
"""5.30B""",0.0
"""500.9""",1.0
"""509.050""",0.0
"""51.0076""",0.0
"""512""",1.0
"""52 COLUM. J. TRANSNAT%2019L. 542""",0.0
"""52 Mass. App. Ct. 619""",0.0
"""52:14b-1""",
"""522(b)(2)""",1.0
"""530 So. 2d 428",1.0
"""531 F.3d 127""",0.0
"""537.225.7""",0.0
"""54 F3d 156""",0.0
"""54(b) certification""",
"""545.101""",1.0
"""55.01(a)(2)""",1.0
"""55.27(a)(6)""",1.0
"""5501.6""",0.0
"""55-7-13d""",1.0
"""56""",
"""56(f)",
"""56(h)""",
"""57.02""",1.0
"""57.7(c)""",1.0
"""5717.04""",0.0
"""5721.37"" ""one year"" premature dismiss",0.0
"""581 (h)""",0.0
"""5th amendment"" ""self incrimination"" convicted civil trial",1.0
"""6.13 et""",0.0
"""600.8031""",0.0
"""600.8035""",0.0
"""60-1103(d)""",
"""60-2301""",0.0
"""6-1112(1)""",0.0
"""620.1304""",0.0
"""62-3-3""",1.0
"""6308""",1.0
"""644 F.3d 349""",0.0
"""64B16-28.604""",0.0
"""66 Pa C.S. 2806""",0.0
"""66.1""",1.0
"""68.8""",1.0
"""6A:16-7.7""",0.0
"""6th amendment""",
"""7.01(A)(3)""",0.0
"""7.1(b)(3)",0.0
"""7.1(b)(3)""",0.0
"""7.1.6.2""",0.0
"""700 belleville""",0.0
"""701.04""",0.0
"""701.510""",0.0
"""704(b)""",1.0
"""72 Op. Att'y Gen. 121""",0.0
"""72(b)(3)""",
"""743.365""",0.0
"""744.363""",0.0
"""75.130""",1.0
"""77 agency""",1.0
"""787 So.2d 955""",0.0
"""78u-4(c)""",
"""8 c.f.r. § 1003.23"" timely unopposed",
"""8 U.S.C. § 1229a(b)(4)(B)""",
"""8 USC section 1327""",0.0
"""8-107(5)"" ""establish"" ""prima facie""",1.0
"""811""",1.0
"""812 F.3d""",0.0
"""832 AND 265""",0.0
"""833 F.2d at 185 """,0.0
"""85.32""",1.0
"""852.05""",0.0
"""9 millimeter""",
"""90.803(23)!""",0.0
"""9261-8842 Quebec """,0.0
"""95.003""",
"""954""",1.0
"""98-382""",1.0
"""984.01(3)""",0.0
"""a.b. 3418""",0.0
"""A-88-167""",0.0
"""ABA Formal Opinion 10-456 """,0.0
"""Act 68""",
"""Adopted Dec. 17",1.0
"""affidavit for support"" I-864 ""puerto rico""",1.0
"""American Institute of Marine Underwriters Builder%2019s Risk Clauses (Feb. 8",1.0
"""article 10""",1.0
"""article 28 facility""",0.0
"""article 78"" ""per se arbitrary and capricious""",1.0
"""article 97""",1.0
"""auction no. 31""",0.0
"""B-293344.2""",0.0
"""B-401658""",0.0
"""bankruptcy code 1328""",0.0
"""Board has long held that job titles and descriptions prepared by employers are not controlling; rather the Board looks to the authority actually possessed and the work actually performed by the alleged supervisor""",0.0
"""Brown",1.0
"""Business & Professions Code section 7208""",0.0
"""Business Law Section 349""",0.0
"""C-00945488""",0.0
"""CA Public Resources Code 42355 & Amazon""",0.0
"""caci 3926""",0.0
"""Cal Lab Code § 233""",0.0
"""Cal Lab. Code 1400"" ""Cal Labor Code 1400"" ""California WARN"" Cal-WARN CalWARN",1.0
"""california code"" ""2019.210""",1.0
"""california consumer privacy act of 2018""",0.0
"""California Jurisprudence 3d""",0.0
"""canal act of 1825""",0.0
"""Certified contractor """,1.0
"""cfr 18.90""",
"""chapter 11"" debtor objects opposes ""motion for stay relief"" trustee",1.0
"""chapter 13 petition""",1.0
"""Chapter 782 of the Statutes of 1982""",0.0
"""circuit rule 47.1""",1.0
"""Civ.R. 41""",0.0
"""civ.r. 60""",0.0
"""Civ.R. 75(L)""",0.0
"""civ.r.59(A)(2)"" false testimony",1.0
"""Civil Code §1946""",0.0
"""class action"" 2018",1.0
"""class action"" 2018 ""fair and reasonable""",1.0
"""compa%f1%eda de parques nacionales de puerto rico""",0.0
"""constructive trust"" trustee standing 544 548",1.0
"""cplr 3121""",0.0
"""CPLR 510""",0.0
"""CPLR 7511"" ""beit din""",0.0
"""CR 26.02""",0.0
"""CR 30""",1.0
"""CR 33.03""",0.0
"""CR 37""",1.0
"""CR 6 (d)""",0.0
"""DAB No. 2729""",0.0
"""defense appropriations act",1.0
"""DOE Order No. 202-05-3""",0.0
"""Does 1-10""",0.0
"""Engrossed Bill Report for Assembly Bill 1926""",0.0
"""ethics opinion 256""",0.0
"""EU Parliament Calls For Renegotiating %2018Shocking%2019 FATCA""",0.0
"""executive law § 44""",0.0
"""executive law 15""",0.0
"""f072905""",0.0
"""f075037""",0.0
"""fair debt collection practices"" ""1692(e)(11)"" time barred",1.0
"""False arrest""",1.0
"""family code 2108""",0.0
"""FAR 19.301-2""",0.0
"""fca 311.2""",0.0
"""Fed. R. Civ. P. 42(a)""",1.0
"""Fed. R. Civ. P. 45 (b)""",0.0
"""fed. R. Evid. 405(b)"" oregon",1.0
"""Federal Rule of Civil Procedure 4.1""",0.0
"""Filing a Form 15 does not obviate the need to file all delinquent reports""",0.0
"""FLA.R.C.P. 1.140""",0.0
"""Florida Jurisprudence 2d""",0.0
"""Food Security Act of 1985""",1.0
"""Foreign Investment Risk Review Modernization Act of 2018""",0.0
"""Form 106""",1.0
"""fraudulent transfer"" ""9(b)""",1.0
"""frcp 32""",0.0
"""FRCP 68""",1.0
"""FRE 405(b)""",
"""From 2010 to""",
"""GA H.B. 24""",0.0
"""Gasch"" 281",0.0
"""gbl 458""",0.0
"""government contracts"" ""chapter 11""",1.0
"""h.b. 79""",0.0
"""h.s.b. 558""",0.0
"""Horim w 2 Yi""",0.0
"""Ill. 16th Cir. R.""",0.0
"""Ill. Rev. Stat. ch. 38",1.0
"""In a proceeding",
"""IS10-108""",0.0
"""KRS 344.555""",0.0
"""KRS 446.060""",0.0
"""L.D. 1001""",0.0
"""La C Cr P Art 580""",0.0
"""list price"" 17200",1.0
"""litigation control group"" RPC 1.13 ""ex parte""",1.0
"""LMR Partners""",0.0
"""Local Rule 20""",1.0
"""LR 7-4""",0.0
"""march 1",1.0
"""marchman act"" ""15 days""",0.0
"""Matter of Special Investigation 1198""",0.0
"""may 21",
"""Mayor's Order 2006-61""",0.0
"""MCL 418.381(1)""",0.0
"""MCL 712A.2(b)(2)""",0.0
"""MCR 2.310(D)""",0.0
"""mcr 7.103""",0.0
"""medical professional liability"" fund 242",1.0
"""Minn. Stat. 609.341",1.0
"""moore's federal practice"" 62.03 n.6 stay execution",1.0
"""Motion in Limine""",1.0
"""MURRAY ON CONTRACTS § 60""",0.0
"""N.J. Stat. 2A:44-24""",0.0
"""N.J.A.C. 5:23-2.16(f)""",0.0
"""N.J.S.A. 2A:44-25""",0.0
"""N.Y. Elec. Law sec. 8-""300",
"""NAVAIRINST 13034.1""",0.0
"""new York debtor and creditor law 276",1.0
"""NFPA 921""",0.0
"""NJAC 1:6a-10.1(D)""",0.0
"""Non-disclosure""",1.0
"""NRCP 55( c)""",0.0
"""NRS 41A.071""",0.0
"""NRS 55(b)(2)""",0.0
"""NY CLS Civ S Appx § 26""",0.0
"""OAC 3745-352-01""",0.0
"""OAR 436-030-0015(1)(c)""",0.0
"""order 16"" ""weighted average""",1.0
"""Order No. 712""",0.0
"""orphans' court"" ""preliminary objection"" ""Rule 3.9(b)(3)""",1.0
"""ors 136.450""",0.0
"""Outside Counsel ; Assessing the Impact of the Right of Election on Elder Law""",0.0
"""ov 4""",0.0
"""P.A. 92-203""",0.0
"""P.E.R.C. 90-122""",0.0
"""P.E.R.C. No. 86-16""",0.0
"""PA 15 P.S. §""",0.0
"""penal law 260.10""",0.0
"""Pennsylvania Rule of Professional Conduct 1.16""",0.0
"""permitir prueba pericial"" ""t%e9rmino para el descubrimiento""",0.0
"""Petitioner's application for leave to file a second or successive 28 U.S.C. Section 2255 motion is granted""",0.0
"""pl 205.20""",0.0
"""private letter ruling 91-5""",0.0
"""Property damage""",1.0
"""Proposition 84""",0.0
"""Pub. L. No. 115-182",
"""public officers law 87 (b) (2)",1.0
"""punitive damages"" ""604.1"" ""proposed amended complaint""",1.0
"""purpose of Section 2503(7)""",1.0
"""R277-720""",0.0
"""Regla 34.1""",0.0
"""regla 60"" ""menor de edad""",1.0
"""Restatement (Second) of Conflict of Laws 187""",0.0
"""restructuring professional"" 547 ""ordinary course of business""",1.0
"""rev. rul. 68-55""",0.0
"""rpapl 1341(2)",0.0
"""rpapl 913""",0.0
"""RPC 1.5(b)""",0.0
"""rpc 3.2""",0.0
"""RPC 8.2(a)""",0.0
"""RSMo 386.250(3)""",0.0
"""rul. 79-70""",0.0
"""Rule 1.2(e)""",0.0
"""Rule 1.7""",
"""rule 10(c)""",
"""Rule 1080""",
"""rule 12(f) motion""",1.0
"""Rule 12(h)""",
"""rule 12g5-1""",
"""Rule 13""",
"""rule 145""",
"""rule 201(c)(1)""",
"""rule 22""",
"""rule 26(c)""",
"""Rule 27-13(k)""",0.0
"""Rule 3",
"""Rule 3.1700""",0.0
"""rule 3.2""",0.0
"""Rule 30(b)(1)""",
"""Rule 37"" near ""substantially harmless""",
"""Rule 4""",
"""Rule 4.5""",
"""rule 402""",
"""Rule 404(b)""",
"""Rule 41(a)(2)"" counterclaim",
"""Rule 52(c)""",
"""rule 54(b)""",
"""Rule 56(d)""",
"""rule 6(b)""",
"""Rule 6(b)(2)""",0.0
"""rule 62""",
"""Rule 736.11""",0.0
"""rule 9(b)""",
"""rule 9.5"" misrepresentation",
"""S. Hrg. 113-641""",0.0
"""S. Rep. No. 103-300""",0.0
"""S. Rep. No. 109-78""",0.0
"""s.b. 1293""",0.0
"""s.b. 153""",0.0
"""s.b. 254""",0.0
"""s.r. 26""",0.0
"""S6576""",0.0
"""SARA panel""",0.0
"""SARA panel"" ""recommendation 5.3""",1.0
"""Savings: The Missing Element in Chapter 13 Bankruptcy Cases?""",0.0
"""section 46""",
"""section 5",
"""section 911""",
"""section 954"" employee",1.0
"""Sen. Bill No. 863""",0.0
"""senate bill 813""",0.0
"""Senate Congressional Record",1.0
"""September 20th""",1.0
"""Service of process on and citation of the appointed agent",1.0
"""sets forth an enforceable right under 42 U.S.C.S. 1983""",0.0
"""slip and fall!"" + ""966"" + ""affidavit!""",1.0
"""SN-2017-002""",0.0
"""statute of limitations"" ""337(1)""",1.0
"""Stephen B. Jacobs Group""",0.0
"""surety bond program"" ""chapter 11 plan""",1.0
"""T.D. 8646""",0.0
"""Tenn. R. App. P. 13(d)""",1.0
"""Tex. Prob. Code sec. 59(b)""",0.0
"""tex. r. civ. p 637 """,0.0
"""title 18-C""",1.0
"""trap for the unwary"" section 203 delaware",1.0
"""Treasury Decision 6210""",0.0
"""ucc-1""",1.0
"""UCC-3 financing""",1.0
"""UD 513""",0.0
"""UD 516""",0.0
"""Uniform Trust Code § 1010""",0.0
"""Uniform Trust Code 411""",0.0
"""va. code 2.2-4303(G)(1)""",0.0
"""virginia code 18.2-172"" ""aggravated felony""",1.0
"""Wh-60""",0.0
"""Wigmore",
"""workers' compensation bar"" ""1099""",1.0
"""Workers compensation law 15 (7)""",0.0
"""workers' compensation"" ""1099""",1.0
"""Worthless check""",1.0
"""wv code 69-12-1""",0.0
"""youth center"" 481.134",1.0
%2022 48A Fla Jur State of Florida § 338%2022,1.0
%2022 In Re the Marriage of Phillip and Rachelle Spector 084628,0.0
%2022 Michigan Consumer Protection Act,1.0
%2032Is Something Going Wrong in the WTO Dispute Settlement?%2032,0.0
%b6 1300.11 Removal and Remand of Proceedings; 28 U.S.C. § 1452,0.0
%b6 193.05 Default Judgment in Action to Quiet Title (Pa. R.C.P. 1066),0.0
%b6 52.15 Recovery by Secured Claimant From Collateral Value in Excess of Claim of Interest and Reasonable Charges (Including Attorneys%2019 Fees) Under Agreement,0.0
%b6 524.10 Acceptance of Payments in Connection with Reaffirmation Agreements; § 524(l),0.0
&B-2502,0.0
"(""First Call Resolution",1.0
"(""SME finance gap"")",0.0
"(""tex. r. civ. p. 193.7"")",0.0
(1) the characteristics of the accused,0.0
(12)(b)(6),0.0
(2152.10 (A)(1)(a)),0.0
(93.002!),0.0
(Cal.) Reg. 1 2007 WLNR 3024483,1.0
(ccp:431.10-431.70),0.0
(civil procure rule 1.09),0.0
(Ferris and v and Secretary and of and the and United and States and Department and of and Transportation and No and 89 and C779 and C),0.0
(Hunt v. Superior Court (1999) 21 Cal.4th 984,1.0
(MCR 804(a)(4)),0.0
(Mohammad) w3 (Mehrani),0.0
(Przelewy24),0.0
(South Carolina appellate rules) 413,0.0
§ 1.2. NATURE OF QUIET TITLE ACTIONS,0.0
§ 1.4 Contracts of Adhesion,1.0
§ 1.441-1(c).,0.0
§ 102.01 Writ of Prohibition,0.0
§ 11.17 Social Host Liability. illinois,1.0
§ 115.94 Allegation for Use in FEHA Complaint%2014Retaliation [Gov. Code § 12940(h)],0.0
§ 12%2013301,0.0
§ 12.06 Rights of Guarantor,0.0
§ 12.1-13,0.0
§ 1-204,0.0
§ 121.01 Text of 28 U.S.C. § 2283 (Federal Anti-Injunction Statute),0.0
§ 125.8,0.0
§ 126.53 Complaint Code [Civ. Proc. § 425.10] for Compensatory [Civ. Code § 3336] and Punitive or Exemplary [Civ. Code § 3294] Damages for Injury Based on Conspiracy%2014Conversion of Plaintiff Employer%2019s Property by Employee Salesperson and Third Party,0.0
§ 1300.67.24,0.0
§ 131.43 Supporting Motion to Correct Clerical Error in Judgment [Code Civ. Proc. § 473(d)]%2014Court%2019s Power to Correct Clerical Error%2014Power to Antedate Record of Judgment Nunc Pro Tunc,0.0
§ 13-21-102,0.0
§ 14.09 The Court-Appointed Attorney and the Right to Counsel,0.0
§ 14:3.Owner%2014Damages for breach,1.0
§ 140.103 Complaint for Damages [Civ. Code § 3300] for Breach of Written Contract%2014By Third-Party Beneficiary [Civ. Code § 1559],0.0
§ 141.54 Supporting Contention That Landlord Who Failed to Return Security Deposit and to Provide a Written Accounting of Deductions to Tenant in a Timely Manner [Civ. Code § 1950.5(g)] Is Entitled to Recover Unpaid Rent and Costs of Cleaning and Repair,0.0
