query,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_not
237(a)(1)(h),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237(a)(1)(h),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24-1-105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-10-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-10-1006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-10-109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-10-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-105-301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-13-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-13-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-14-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-2-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-2-11(l),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-3-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-4-401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-4-403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-4-404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24-4-404(b),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-4-411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-4-412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-4-48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-48.5-112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-6-602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-6-612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-6-614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-6-623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-7-702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-7-705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-72-201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-8-801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-8-803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-8-804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-8-820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-67.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-9-923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24:21-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.303(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240.30(1)(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240.40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243(e)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245(I),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249.587-018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25 I.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25-15-201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25-19-101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25-19-106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25-2316c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25-3.5-206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25-324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25-4-102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25:2-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.2518-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2505.02(B)(4)(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25106(a)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252.225-7004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252.228-7001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252.242-7005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2520.104-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2524.2(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254.002c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26 U.S.C.A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26 usc 482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26 USC 482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26 uscs 2511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26-1-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26-1-9.1-103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26-13-122.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26-5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26.1-27.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26.1-39-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26.2601-1(b)(1)(iv),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.2B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26(a)(1)(A)(i),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26(a)(2)(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(a)(2)(B),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(a)(2)(C),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(B),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(B)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(b)(1),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26(b)(2)(B),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(b)(4),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(b)(4)(C),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(b)(4)(D),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(b)(5),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(b)(5)(B),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(c)(5),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(d),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26(g)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260-262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261(a)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2614(a)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2632.19(b)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265.02(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26usc482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27 S.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27 S.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27-1-15.6-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-1-308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-1-308(4),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-14-102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-14-1705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-14-212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-19-401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-35-83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-35-89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-37-306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-4-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-51-104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27-7-5-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27.01.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2705.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271(g),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272 s. 99(E)(3),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2744.02(B)(4),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2744(B)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 U.S.C 1875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 U.S.C. section1870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 usc 1404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 usc 1608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 usc 1927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 usc 2201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 USC 455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 USCS section 1332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28 USCS section1927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28-1009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-2-450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-210.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-2166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-3-202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-301.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-44-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-65-101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-65-203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-65-502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28:151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2805-m,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282 U.S. 687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282-64-3676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282(b)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284-30-500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284-30-670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286.011(8),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287.170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287.250.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288(b)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29 C.F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29 U.S.C. section 1056(d)(3)(H),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29 U.S.C. section 1056(d)(3)(H),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29 U.S.C. section 701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29-1-4-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-1-401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-14-107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-20-113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-26-121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-3-320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29-3-8-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-5-308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2903.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2909.01(C)(4),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2917.21(A)(5),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2919.23(a)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2919.25(F)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2923.161(A)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2925.12(A),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2929.19(B)(3),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2929.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2A:10-5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:17-56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2A:18-53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:18-61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2a:23b-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:24-7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:35-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:35A-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:4A-60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2a:53a-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A:58-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2A. Mass. Gen. L. section 2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2B1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2b1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2b1.1 loss fraud mortgage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2b1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2c: 15-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2c:1-6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:11-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:12-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:2-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2c:21-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2c:24-4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2C:33-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:33-2A(2) Disorderly Conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2C:33-4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:35-10A (4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2C:35-24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:39-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:39-5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2C:43-6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2C:43-6.4(c),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2c:52-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2d department stop child support when children move out of the united states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2G2.2(b)(5) pattern of activity no charges unreported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2J1.1(b)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2k2.1 (b)(6)(B),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2k2.1 b(6)(b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2K2.1(b)(6)(B),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2nd chance probation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 section702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3 Anderson, American Law of Zoning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3 Cal. Proc. (5th), Actions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 CCR .702-4:4-6-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 CCR 702 Reg. 4-4-1 s 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 CCR 702-4-2-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 CCR 750-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 day lease violation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 judge panel; r.c. 2945.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3 level lumbar fusion, rotator cuff tear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3 Mallen and Smith, Legal Malpractice, section 25.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 NY ADC 38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3 Utah L. Rev. 717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3-106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3-310(C)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3-311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3-402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3-402(b),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3-609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3-711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3:06-CV-1804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3:10-2(4.3),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:11-cv-03146-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:15cv3226. Neuroth Et Al V. Mendocino County Et Al,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:16-cv-601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3:16cv06789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:17-cv-01210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3:17cv896. Mckinney, Jr. Et Al V. Peck-Pantier, Inc. Et Al",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:18cv8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:2016cv00289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3:22-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3:25-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3:4A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3:4A(b)(3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.105(e),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.156(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.2-6400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.2-6570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.2.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3(c)(7),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30 USCS 932(f),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30-1-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-16-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-18-1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-2608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-3-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-3-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-4-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-5-1-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30-5-59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(a)(2)(B),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30(b)(1),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(B)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(b)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(b)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(b)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(b)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(b)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(b)(7),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30(b)(7),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300 us 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300.520e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3002(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301.6109-1(a)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301.9100-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301.9100-3(a),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3015(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302(13)(g),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30260-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
302A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307.86(B)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30b6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31-1-104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
